FIN_COA_CD,ACCOUNT_NBR,SUB_ACCT_NBR,ACTIVE
IT,1233105,85400,Y
EO,S573230,73692,Y
IT,S534000,34954,Y
EO,S534050,34955,Y
IT,S534000,34956,Y
IT,S534000,34957,Y
IT,E888577,CSSAL,Y
IT,E988305,NONPA,Y
IT,E988305,STIPD,Y
IT,E988301,PARTS,Y
IT,A784108,1007,Y
IT,A784108,1003,Y
IT,A784108,1002,Y
IT,S308700,ALERT,Y
IT,L013131,EN83,Y
IT,1473107,170,Y
IT,A023350,FA285,Y
IT,A023224,290,Y
IT,S328703,KASA,Y
IT,A588448,8447,Y
IT,1003711,617,Y
IT,E603403,ADVCL,Y
IT,A023224,226,Y
IT,E978715,CISCO,Y
IT,E978715,SRCIN,Y
IT,G364702,D0010,Y
EO,S524050,24167,Y
EO,S524050,24168,Y
EO,S534050,34435,Y
IT,G884704,D0052,Y
IT,1213110,822,Y
IT,1013720,151,Y
IT,L018705,DN56,Y
IT,L018705,SSF6,Y
IT,L013108,PM88,Y
IT,R073808,73608,Y
IT,E603126,ENGED,Y
IT,S323713,14001,Y
IT,S323713,14003,Y
IT,S323713,14004,Y
IT,S323713,14005,Y
IT,R033906,WBK,Y
IT,A014105,4CLAV,Y
IT,4003012,CLSCI,Y
IT,4003012,MICIM,Y
IT,5578303,1019,Y
IT,G640450,INC,Y
EO,S534050,34939,Y
IT,U163117,12036,Y
IT,4703620,LANCI,Y
IT,1833105,30008,Y
IT,1803121,400,Y
IT,1218709,856,Y
IT,R615205,SUSAD,Y
IT,A024126,SP427,Y
IT,A024126,SP426,Y
IT,B103033,CQ018,Y
IT,B103033,CQ021,Y
IT,B103033,CQ022,Y
IT,B103033,CQ023,Y
IT,A024128,SP430,Y
IT,A933401,12008,Y
IT,A933402,12008,Y
IT,A928111,100,Y
IT,A733101,AIA,Y
IT,A024100,54,Y
IT,4808143,DRSCH,Y
IT,1218135,81250,Y
IT,1218151,81250,Y
IT,1218152,81250,Y
IT,1218152,84942,Y
IT,1218153,84942,Y
IT,1218154,81250,Y
IT,1218155,81250,Y
IT,1218155,84942,Y
IT,A603115,SL101,Y
IT,A603115,FG103,Y
IT,A603115,CE103,Y
IT,A603115,DG103,Y
IT,A603115,FS106,Y
IT,A603115,GR107,Y
IT,A603115,MS109,Y
IT,A603115,OL110,Y
IT,A603115,OG115,Y
IT,A603115,TL119,Y
IT,A603118,DPM01,Y
IT,L848732,RM019,Y
IT,1498367,9969,Y
IT,H023119,SENA4,Y
IT,1713302,GBBC,Y
IT,S704700,601,Y
IT,A783351,8595,Y
IT,A783700,8595,Y
IT,R61B999,400,Y
IT,A028120,FA433,Y
IT,L013131,KKM32,Y
IT,S808705,AKUFF,Y
IT,U553918,BAZAR,Y
IT,U553918,HARTI,Y
IT,U553918,LIEPE,Y
IT,4803391,LEE,Y
IT,2003232,87,Y
IT,S323702,20018,Y
IT,S323702,20019,Y
IT,S583731,MEMOR,Y
IT,G364704,D0207,Y
IT,1013719,155,Y
IT,4808175,OTHER,Y
IT,4808116,OTHER,Y
IT,1393107,2100,Y
IT,G304702,D0227,Y
IT,A654200,83310,Y
IT,1803120,8180,Y
IT,S343718,62601,Y
IT,A014105,3MCDO,Y
IT,L683733,DS001,Y
IT,E708150,2300F,Y
IT,E708150,3030F,Y
IT,E708150,4060F,Y
IT,F574712,D0185,Y
IT,A044100,SEARC,Y
IT,1218728,99001,Y
IT,1273200,82120,Y
IT,1273200,84250,Y
IT,3013041,256,Y
IT,A044100,6890,Y
IT,1003711,618,Y
IT,S534000,32612,Y
IT,G364705,D0055,Y
IT,A723125,15003,Y
IT,1433002,14300,Y
IT,A023350,FA439,Y
IT,1593106,86120,Y
IT,1233105,84940,Y
IT,1233105,86470,Y
IT,S704701,201,Y
IT,G844737,NYTEC,Y
IT,A093322,AS066,Y
IT,A613345,600,Y
IT,A013111,FRSYT,Y
IT,G364702,D0004,Y
IT,G364702,D0002,Y
IT,G364702,D0037,Y
IT,A783351,1021,Y
IT,E913114,FEEXM,Y
IT,E983123,RECRT,Y
IT,E963123,COSSF,Y
EO,S524050,24139,Y
IT,E653400,16800,Y
IT,E653351,13000,Y
IT,E933123,ORIEN,Y
EO,3011903,450,Y
EO,L039000,950,Y
EO,L039000,951,Y
IT,1278612,801,Y
IT,1278612,807,Y
IT,1278612,808,Y
IT,1278612,809,Y
IT,4004000,AAD,Y
IT,4004000,RAGE,Y
IT,4193090,CUHA,Y
IT,4193000,ADAA,Y
IT,4193000,AAD,Y
IT,4193000,ADVC,Y
IT,4193000,DEAN,Y
IT,A014200,SIB3,Y
IT,E933123,PRFDV,Y
IT,P494703,FLMST,Y
IT,4004000,ADLI,Y
IT,4004000,ADPP,Y
IT,4004000,ADVC,Y
IT,4193090,BAKER,Y
IT,4193090,POPMD,Y
IT,A024126,SP405,Y
IT,A024126,SP401,Y
IT,A024126,SP408,Y
IT,A024126,SP413,Y
IT,1473132,1005,Y
IT,1353190,2001,Y
IT,1353180,2006,Y
IT,1353180,2005,Y
IT,1353190,2002,Y
IT,1358780,2007,Y
IT,1358780,2003,Y
IT,1353150,3006,Y
IT,1353150,3008,Y
IT,1353750,5004,Y
IT,1353750,5003,Y
IT,1353120,1010,Y
IT,E708150,5030S,Y
IT,4784100,TEACH,Y
IT,A024128,SP450,Y
IT,E763425,10,Y
EO,S534050,34223,Y
IT,U023105,10,Y
EO,S534050,34193,Y
IT,G443730,BCARE,Y
IT,G443730,MAINT,Y
IT,G443730,UTIL,Y
IT,S524000,24383,Y
IT,4503158,6623,Y
IT,1003710,3249,Y
IT,1148641,10027,Y
IT,H003630,SEK6,Y
IT,A024128,FA443,Y
IT,L503702,F0034,Y
EO,S524050,24538,Y
IT,5328301,10233,Y
IT,1478345,10010,Y
IT,P493893,38000,Y
IT,P493893,38020,Y
IT,H003718,HC757,Y
IT,1278628,5,Y
IT,1278628,2,Y
IT,4194201,POPMD,Y
IT,1128013,97032,Y
IT,A044160,MRP,Y
IT,A044162,PHD,Y
IT,B143122,D0065,Y
IT,5578303,10253,Y
IT,L013131,PAR25,Y
IT,A623303,MACRO,Y
IT,A623303,METRC,Y
IT,H193800,20000,Y
IT,A898315,8316,Y
IT,A563301,4302,Y
IT,A563301,3127,Y
IT,A564101,8888,Y
IT,A933400,12009,Y
IT,A933401,12009,Y
IT,A933412,12009,Y
IT,A614101,81540,Y
IT,1838201,40030,Y
IT,A614101,87610,Y
IT,A614101,87800,Y
IT,A618716,780,Y
IT,A618716,960,Y
IT,A618716,300,Y
IT,G124708,1100,Y
IT,1238109,1,Y
IT,A013304,10000,Y
IT,G364703,D0017,Y
IT,A013304,31000,Y
IT,G364705,D0172,Y
IT,A013304,32000,Y
IT,A013304,40000,Y
IT,A013304,41000,Y
IT,A013304,42000,Y
IT,U353810,802,Y
IT,S324700,JEN,Y
IT,1433012,86160,Y
IT,1433012,86650,Y
IT,1433012,88900,Y
IT,1433012,89000,Y
IT,S343718,62650,Y
IT,S343718,62655,Y
IT,1653311,58100,Y
IT,A014105,2MIRI,Y
IT,A014105,2MULC,Y
IT,A014105,2OVAS,Y
IT,A014105,2MERG,Y
IT,A014105,3LOCE,Y
IT,A014105,4MANS,Y
IT,A014105,4MANV,Y
IT,1803120,8500,Y
IT,1803120,8800,Y
IT,7353745,VET,Y
IT,1213101,99000,Y
IT,A728175,15005,Y
IT,1213110,99001,Y
IT,A728178,15005,Y
IT,1003711,613,Y
IT,A093122,SH004,Y
IT,A093222,PP212,Y
IT,A093522,HI221,Y
IT,M010011,COLUM,Y
IT,4503152,6538,Y
EO,S524050,24486,Y
EO,S524050,24541,Y
EO,S524050,24600,Y
EO,S524050,24606,Y
EO,S524050,24701,Y
EO,S534050,32912,Y
EO,S534050,33012,Y
EO,S534050,34104,Y
EO,S573205,78112,Y
EO,S573205,78121,Y
IT,H023119,FAIL2,Y
IT,1593610,3611,Y
IT,U168712,20000,Y
IT,U168712,40000,Y
IT,H003309,FANDB,Y
IT,A048145,ACSF,Y
IT,1353760,4038,Y
IT,1353760,4035,Y
IT,U513700,NEXUS,Y
IT,G654711,D0086,Y
IT,U168712,50000,Y
IT,R073860,42210,Y
IT,R073860,42217,Y
IT,R073860,42219,Y
IT,R073860,42220,Y
IT,1497849,3312,Y
IT,1218722,2926,Y
IT,R073860,52540,Y
IT,R073860,52541,Y
IT,R073860,52543,Y
IT,R073860,50260,Y
IT,A658207,67377,Y
EO,S534050,34925,Y
EO,S524050,25042,Y
IT,A888339,8339,Y
IT,4738035,2014,Y
IT,A024128,SP429,Y
IT,1003711,647,Y
IT,1393107,1400,Y
IT,1318354,83541,Y
IT,4193097,ADLI,Y
IT,A817400,74000,Y
IT,1273419,70948,Y
IT,1713635,QCM,Y
IT,1713720,TX,Y
IT,1397835,97353,Y
IT,A014110,NYC,Y
IT,A014110,ARCH,Y
IT,A014110,ART,Y
IT,1438542,62524,Y
IT,G654742,D0009,Y
IT,U353810,18,Y
IT,U353803,15,Y
IT,A013304,94000,Y
IT,A013131,11000,Y
IT,A013131,21000,Y
IT,3993007,900,Y
IT,3998117,233,Y
IT,L013131,NAB23,Y
IT,7353745,TECH,Y
IT,7353740,TECH,Y
IT,7353701,SHIP,Y
IT,1433012,81101,Y
IT,1433012,82000,Y
IT,1433012,81104,Y
IT,1433012,81500,Y
IT,1433012,82204,Y
IT,1433012,82100,Y
IT,1433012,84150,Y
IT,1433012,84180,Y
IT,1433012,84250,Y
IT,1433012,85000,Y
IT,1473603,200,Y
IT,1433012,84190,Y
IT,1433012,84230,Y
IT,1433012,84910,Y
IT,1433012,84990,Y
IT,1473148,200,Y
IT,1433012,85200,Y
IT,1433012,86000,Y
IT,1433012,84600,Y
IT,G583708,SURG,Y
IT,1253336,3,Y
IT,A053122,VEN06,Y
IT,G583710,BRED,Y
IT,A033500,TABLE,Y
IT,U213100,FAC,Y
IT,1803120,8200,Y
IT,1803120,8350,Y
IT,A023350,FA326,Y
IT,A783351,1008,Y
IT,U213115,BNK,Y
IT,S343707,16000,Y
IT,S303705,CAMC,Y
IT,A093222,VR225,Y
IT,1593106,86270,Y
IT,G654701,D0085,Y
IT,3013042,256,Y
IT,3013742,300,Y
IT,G364705,D0043,Y
IT,G364705,D0030,Y
IT,G364705,D0013,Y
IT,6328351,4302,Y
IT,6258437,4300,Y
IT,1238720,3,Y
IT,R613205,UTADM,Y
IT,A013307,33000,Y
IT,A013307,62000,Y
IT,A013307,41000,Y
IT,A013307,40000,Y
IT,A013307,32000,Y
IT,A013307,50000,Y
IT,A013307,20000,Y
IT,A013307,31000,Y
IT,4123804,IAMS,Y
IT,1233109,1,Y
IT,F504IPH,ITATU,Y
IT,F504IPH,IFELT,Y
IT,F504IPH,IGRAT,Y
IT,E743790,E3050,Y
IT,A783852,1040,Y
IT,1148660,10075,Y
IT,E883701,152,Y
IT,E883701,147,Y
IT,E883701,144,Y
IT,E883701,148,Y
IT,L503702,F0032,Y
IT,S323713,14002,Y
IT,S323713,14006,Y
IT,S323713,14007,Y
IT,E978711,UGRTA,Y
IT,E978711,CSFAC,Y
IT,H193800,16271,Y
IT,L018705,CSN6,Y
IT,A014105,2CARN,Y
IT,F574702,D0227,Y
IT,1398736,702,Y
IT,B143122,D0113,Y
IT,H193800,16520,Y
IT,H193800,16530,Y
IT,1013720,155,Y
IT,U163160,10000,Y
IT,1713132,0B600,Y
IT,1598301,10243,Y
IT,1457800,4800,Y
IT,A608704,NJG68,Y
IT,4193098,ADVC,Y
IT,4193098,DEAN,Y
IT,A024128,FA430,Y
IT,A024128,FA425,Y
IT,A024128,FA450,Y
IT,A024128,FA428,Y
IT,S703904,308WA,Y
IT,S703904,WARIH,Y
IT,A563301,6666,Y
IT,R153895,2014D,Y
IT,1128001,11202,Y
IT,L503702,F0037,Y
IT,L514710,NYT15,Y
IT,3293111,3460,Y
IT,3293111,6660,Y
IT,A614101,10040,Y
IT,A024129,106,Y
IT,P013106,13101,Y
IT,A933503,12001,Y
IT,A933503,12018,Y
IT,A013304,70000,Y
IT,A013304,83000,Y
IT,G884704,D0007,Y
IT,G364701,D0009,Y
IT,F574704,D0036,Y
IT,G364705,D0180,Y
IT,G364710,D0183,Y
IT,7353743,SHIP,Y
IT,G654755,D0122,Y
IT,7353743,ENRC,Y
IT,A033137,JAILI,Y
IT,G654742,D0010,Y
IT,S343718,62611,Y
IT,S343718,62641,Y
IT,A014105,4FORS,Y
IT,S323702,20007,Y
IT,E883701,126,Y
IT,E708150,3100F,Y
IT,6093708,84950,Y
IT,G364705,D0002,Y
IT,4733003,3001,Y
IT,A784108,1013,Y
IT,G983103,9602,Y
IT,S524000,24727,Y
IT,S524000,24733,Y
IT,S328703,F2COR,Y
IT,G364705,D0153,Y
IT,S328703,PAND,Y
IT,U353790,1011,Y
IT,G434701,D0187,Y
IT,G943702,10006,Y
EO,S534050,34171,Y
EO,S534050,34173,Y
EO,S534050,34260,Y
EO,S534050,34265,Y
EO,S534050,34273,Y
EO,S534050,34278,Y
IT,A044100,852,Y
EO,S524050,24224,Y
EO,S524050,24272,Y
EO,S524050,24535,Y
IT,1838100,30003,Y
IT,1838100,30170,Y
IT,A613125,60,Y
IT,A613107,60,Y
IT,F514702,D0199,Y
IT,F514701,D0199,Y
IT,4808021,DRSCH,Y
IT,E908660,8990,Y
IT,E908660,8992,Y
IT,E908660,8994,Y
IT,E908660,8995,Y
IT,E908660,8996,Y
IT,E908660,8997,Y
IT,1538560,9930,Y
IT,1538560,9927,Y
IT,4194704,ADLI,Y
IT,4194702,RMSS,Y
IT,4194300,BAKER,Y
IT,4194100,MICIM,Y
IT,4194100,MOLMD,Y
IT,4194201,CLSCI,Y
IT,4338116,18116,Y
IT,G051128,STCR,Y
IT,G364711,1062,Y
IT,1353150,3000,Y
IT,1358780,2000,Y
IT,1353120,1001,Y
IT,1353120,1002,Y
IT,1353120,1003,Y
IT,1353180,2003,Y
IT,1353140,3054,Y
IT,1353140,3053,Y
IT,1353140,3052,Y
IT,E708150,5760S,Y
IT,E708150,4910S,Y
IT,E708150,5630S,Y
IT,E708150,5750S,Y
IT,L514709,HR003,Y
IT,L514709,HR004,Y
IT,L514709,HR010,Y
IT,L514708,AS001,Y
IT,L514708,NA001,Y
IT,B103118,CQ021,Y
IT,B103118,CQ023,Y
IT,1833105,30007,Y
IT,1838100,30230,Y
IT,1838100,30240,Y
IT,A613101,70,Y
IT,A013304,21000,Y
IT,G654744,D0178,Y
IT,G653771,D0178,Y
IT,A933503,12009,Y
IT,A933503,12011,Y
IT,A013304,90000,Y
IT,3998117,231,Y
IT,A024116,FA417,Y
IT,A024116,FA440,Y
IT,A024116,FA443,Y
IT,A024116,SP423,Y
IT,A024116,SP425,Y
IT,A024116,SP428,Y
IT,A024116,SP447,Y
IT,A024116,SP442,Y
IT,A024116,SP445,Y
IT,G364710,D0180,Y
IT,7353743,RADL,Y
IT,G583705,SHIP,Y
IT,1433012,81102,Y
IT,1433012,81105,Y
IT,7353743,FEED,Y
IT,U353720,740,Y
IT,A053122,SA412,Y
IT,A053122,SAG18,Y
IT,A053122,CEN17,Y
IT,A053122,TIT19,Y
IT,S033733,3B111,Y
IT,S323702,10700,Y
IT,A044100,3072,Y
IT,E883701,129,Y
IT,E708150,1280F,Y
IT,S534000,31512,Y
IT,G143118,PSC20,Y
IT,E708150,5830F,Y
IT,A618464,A8464,Y
IT,G364705,D0167,Y
IT,R993170,9798,Y
EO,S534050,34117,Y
IT,E654120,15100,Y
IT,E653790,15000,Y
IT,E653208,1000,Y
IT,S308705,24296,Y
IT,1218107,86700,Y
IT,1213101,86941,Y
IT,1213101,86860,Y
IT,1218107,86860,Y
IT,A013307,21000,Y
IT,A013307,24000,Y
IT,A013307,22000,Y
IT,A013310,17000,Y
IT,G303701,11,Y
IT,1088335,9991,Y
IT,1088335,9990,Y
EO,S524050,24577,Y
IT,H008751,11,Y
IT,1353780,3005,Y
IT,A044100,NCPE,Y
IT,1458811,DOERF,Y
IT,R073808,73508,Y
IT,A023224,176,Y
IT,U163117,12027,Y
IT,H193800,16180,Y
IT,E893129,GR001,Y
IT,R153708,51074,Y
IT,R153708,51094,Y
IT,3298386,8305,Y
IT,G884701,D0016,Y
IT,G884701,D0149,Y
IT,G884701,D0048,Y
IT,A024129,146,Y
IT,A024129,147,Y
IT,A024129,143,Y
IT,1497427,4300,Y
IT,1213240,183,Y
IT,A588341,NERAC,Y
IT,E713790,5500,Y
IT,1148660,10221,Y
IT,S348702,10150,Y
IT,E653790,1000,Y
IT,E653120,16000,Y
IT,1213390,1000,Y
IT,G654740,D0175,Y
IT,G364706,D0052,Y
IT,P494703,WRTEX,Y
IT,P494703,FLEET,Y
IT,S328703,24134,Y
IT,4004000,AHDC,Y
IT,4004000,FHC,Y
IT,4004000,CLSCI,Y
IT,4004000,CUHA,Y
IT,4004000,ADAA,Y
IT,A044100,6594,Y
EO,L039000,912,Y
IT,A024116,SP448,Y
IT,U768544,9803,Y
IT,E708489,9788,Y
IT,1718417,PART,Y
IT,1213110,83010,Y
IT,6253333,SAGES,Y
IT,1498363,9836,Y
IT,1218105,83380,Y
IT,1218105,83200,Y
IT,A933418,12005,Y
IT,1218021,84941,Y
IT,1218017,84941,Y
IT,6328422,9791,Y
IT,1213324,44700,Y
IT,A013307,77000,Y
IT,1478345,10006,Y
IT,1003711,629,Y
IT,1833349,10139,Y
IT,1218187,84941,Y
IT,1218722,84942,Y
IT,1218160,84941,Y
IT,1218228,84941,Y
IT,1218152,84941,Y
EO,S524050,24193,Y
IT,H193800,15950,Y
IT,4803016,DRSCH,Y
IT,1498328,9950,Y
IT,3293001,29,Y
IT,1713720,1001,Y
IT,U353810,7,Y
IT,A013131,31000,Y
IT,A013131,33000,Y
IT,A013131,63000,Y
IT,G364712,D0042,Y
IT,A024116,FA403,Y
IT,A024116,FA436,Y
IT,A024116,SP403,Y
IT,F574701,D0022,Y
IT,S328703,SPHNX,Y
IT,F568328,PRTSP,Y
IT,H043496,KIMPT,Y
IT,E708150,5770S,Y
IT,E708150,5790S,Y
IT,E708150,5800S,Y
IT,A654200,86410,Y
IT,1433012,83810,Y
IT,A654200,87810,Y
IT,S564760,DIVER,Y
IT,S564760,STBRK,Y
IT,H193800,10772,Y
IT,H193800,18990,Y
IT,1393107,83250,Y
IT,H008715,IHIF,Y
IT,E923123,CONTI,Y
EO,S534050,34325,Y
EO,S534050,34341,Y
EO,S534050,34342,Y
EO,S534050,34345,Y
EO,S534050,34369,Y
IT,1453130,84910,Y
EO,S534050,34181,Y
EO,S573200,78717,Y
IT,A024126,SP407,Y
IT,A024126,SP412,Y
IT,1013708,123,Y
IT,A933415,12040,Y
IT,A933401,12500,Y
IT,A933404,12500,Y
IT,A933402,12500,Y
IT,A933407,12500,Y
IT,A933406,12500,Y
IT,G433705,D0199,Y
IT,U351800,801,Y
IT,U351800,803,Y
IT,U351800,805,Y
IT,U351800,901,Y
IT,4193090,ADAA,Y
IT,4193090,ADLI,Y
IT,4193090,DEAN,Y
IT,4193090,RAGE,Y
IT,4193093,AHDC,Y
IT,4193093,BAKER,Y
IT,4193093,CLSCI,Y
IT,4193093,CUHA,Y
IT,4193093,FHC,Y
IT,4193093,MICIM,Y
IT,4193093,POPMD,Y
IT,4193093,MOLMD,Y
IT,4193094,AHDC,Y
IT,4193094,BAKER,Y
IT,4193094,CUHA,Y
IT,4193094,MICIM,Y
IT,4193095,BAKER,Y
IT,4193095,MOLMD,Y
IT,4193095,CLSCI,Y
IT,4193095,CUHA,Y
IT,4193096,AHDC,Y
IT,4193096,CLSCI,Y
IT,4193096,MICIM,Y
IT,4193096,MOLMD,Y
IT,4193097,AHDC,Y
IT,4193097,BIOMD,Y
IT,4193097,BAKER,Y
IT,4193097,CLSCI,Y
IT,4193097,POPMD,Y
IT,4194600,BIOMD,Y
IT,1238109,2,Y
IT,S524000,24431,Y
IT,H703903,HBDSH,Y
IT,S264700,ADMAS,Y
IT,S264700,LECVI,Y
IT,S264700,LEC00,Y
IT,S264700,ADMST,Y
IT,A044100,HPRTY,Y
IT,G884700,D0020,Y
IT,E768372,1,Y
IT,A024129,119,Y
IT,A028120,136,Y
IT,L503702,F0024,Y
IT,E988802,PARTS,Y
IT,7103795,1051,Y
IT,A783147,1037,Y
IT,A783147,1038,Y
IT,1273121,84010,Y
IT,1273121,82520,Y
IT,1273121,84000,Y
IT,1273102,82520,Y
IT,1273121,84700,Y
IT,1273121,84570,Y
IT,1273121,84560,Y
IT,1273102,84570,Y
IT,1833100,15,Y
IT,A013307,82000,Y
IT,A614101,84640,Y
IT,A614101,84730,Y
IT,A614101,84770,Y
IT,A614101,86900,Y
IT,A614101,87670,Y
IT,A618716,770,Y
IT,A618716,920,Y
IT,G884714,D0133,Y
IT,G884710,D0154,Y
IT,G884714,D0132,Y
IT,G884715,D0124,Y
IT,G583708,NAPA,Y
IT,S343718,62653,Y
IT,S343718,62654,Y
IT,L013102,CPEP3,Y
IT,A014105,2WARK,Y
IT,G583710,VET,Y
IT,6093708,83170,Y
IT,E708150,4960F,Y
IT,A728170,15005,Y
IT,A024128,FA240,Y
IT,A654200,84370,Y
IT,4803185,31852,Y
IT,1123650,97539,Y
IT,1433012,86010,Y
IT,G654701,D0012,Y
IT,S564760,OPEN,Y
IT,S564760,MENCO,Y
IT,A024128,253,Y
IT,A024123,SP415,Y
IT,E653790,16300,Y
IT,E933123,PUBLS,Y
EO,3011903,260,Y
EO,3011903,210,Y
IT,1493302,16,Y
EO,3011903,310,Y
IT,1593150,31000,Y
IT,1913331,34500,Y
IT,1058379,3624,Y
IT,1718428,8428L,Y
IT,A933418,12008,Y
IT,A933420,12008,Y
IT,A933414,12011,Y
IT,E603404,CTRVL,Y
IT,G364702,D0207,Y
IT,U213100,DIR,Y
IT,1538560,9928,Y
IT,A584133,MKJ25,Y
IT,U353760,232,Y
IT,U168712,10000,Y
IT,U168712,30000,Y
IT,1218754,83250,Y
IT,S524000,24918,Y
IT,S524000,24917,Y
EO,S524050,24850,Y
EO,S524050,24859,Y
EO,S524050,24861,Y
EO,S524050,24862,Y
EO,S524050,24867,Y
EO,S524050,24866,Y
IT,1353168,4058,Y
IT,1353168,4057,Y
IT,1498328,9951,Y
IT,R073808,75108,Y
IT,R073808,77108,Y
IT,R073808,80108,Y
IT,F574712,D0212,Y
IT,1238720,87202,Y
IT,L514710,TYE14,Y
IT,H193800,16190,Y
IT,1278390,CSHAR,Y
IT,4169535,1122,Y
IT,4738319,3012,Y
IT,R073860,42230,Y
IT,R073860,42240,Y
IT,A658202,67277,Y
IT,G884701,D0059,Y
IT,G884701,D0085,Y
IT,S703719,37160,Y
IT,S703719,89040,Y
IT,R073804,44118,Y
IT,R073804,44117,Y
IT,R073804,64404,Y
IT,R073804,44120,Y
IT,R073804,44140,Y
IT,R073804,44215,Y
IT,R073804,44223,Y
IT,A588704,BW24,Y
IT,R61B999,STATE,Y
IT,4743614,LDM,Y
IT,4743614,JFJ,Y
IT,1538504,69104,Y
IT,A028102,231,Y
IT,1598102,2014,Y
IT,E653210,19100,Y
IT,R073804,54342,Y
IT,R073804,54331,Y
IT,R073804,54343,Y
IT,R073804,54345,Y
IT,A014105,4CAMP,Y
IT,A014105,4MINN,Y
IT,1003711,639,Y
IT,1003711,641,Y
IT,1003711,640,Y
IT,A614101,10120,Y
IT,A614101,10090,Y
IT,A614101,10160,Y
IT,A614101,10200,Y
IT,A614101,81250,Y
IT,1838210,20045,Y
IT,1838100,30500,Y
IT,1833105,30035,Y
IT,S643001,2,Y
IT,1013722,150,Y
IT,A933503,12007,Y
IT,A933503,12015,Y
IT,A043173,11,Y
IT,G583710,SUPP,Y
IT,G583705,RADL,Y
IT,G583708,TEST,Y
IT,S324700,JOE,Y
IT,1438107,501,Y
IT,G653457,D0162,Y
IT,S343718,62600,Y
IT,A014105,2WELL,Y
IT,1803845,8180,Y
IT,1803845,8100,Y
IT,A814101,49400,Y
IT,T098101,8184,Y
IT,A784108,1004,Y
IT,1803120,8250,Y
IT,A728107,15007,Y
IT,G364712,D0163,Y
IT,U243700,CLDEX,Y
IT,E603406,CMCMT,Y
IT,G884701,D0187,Y
IT,A024126,FA409,Y
IT,E708150,4760S,Y
IT,E708150,4250S,Y
IT,A043173,15,Y
IT,A023350,332,Y
IT,A024123,SP449,Y
IT,H193800,18890,Y
IT,A024100,89,Y
IT,1218719,83360,Y
IT,E963123,EMPLR,Y
IT,6328422,9755,Y
IT,1718752,SEGAL,Y
IT,F514709,D0204,Y
IT,A933401,12010,Y
IT,A933402,12010,Y
IT,A933408,12500,Y
IT,1218739,7537,Y
IT,1218713,7537,Y
IT,L013131,GAS32,Y
IT,1438104,97554,Y
IT,1353168,4029,Y
IT,1353175,4014,Y
EO,S524050,24493,Y
IT,A508502,TUIT,Y
IT,4733704,ADVI,Y
IT,4733704,DONR,Y
IT,4733704,WEBS,Y
IT,4733708,ANFD,Y
IT,4733708,ANRP,Y
IT,4733708,COLL,Y
IT,F568304,10016,Y
IT,L503702,F0025,Y
EO,S534050,34612,Y
IT,1838201,40075,Y
IT,1838201,40085,Y
IT,H193800,16150,Y
IT,1013720,153,Y
IT,1848635,10062,Y
IT,F568304,REU,Y
IT,G364702,D0211,Y
IT,G364710,D0211,Y
IT,G364705,D0211,Y
IT,E908660,9991,Y
IT,U163117,12031,Y
IT,1358320,2000,Y
IT,R073860,42218,Y
IT,R073860,42223,Y
IT,A813107,30500,Y
IT,R073860,52130,Y
IT,R073860,52131,Y
IT,R073860,52140,Y
IT,R073860,52141,Y
IT,R073804,44129,Y
IT,A788433,8595,Y
IT,R073804,54520,Y
IT,A014105,2ROCK,Y
IT,R073804,54525,Y
IT,R073804,54527,Y
IT,R073804,54528,Y
IT,R073804,54554,Y
IT,G443718,CARE,Y
IT,A783351,1045,Y
IT,4933203,14012,Y
IT,4933203,14016,Y
IT,1433013,84210,Y
IT,A588451,SUMM,Y
IT,A614101,84940,Y
IT,A614101,84750,Y
IT,A614101,84980,Y
IT,A614101,87700,Y
IT,A618716,310,Y
IT,S643000,2,Y
IT,1003711,611,Y
IT,S328701,5997,Y
IT,G583710,FEED,Y
IT,A014105,2OTTO,Y
IT,A014105,2WILL,Y
IT,L023107,CBT3,Y
IT,A788322,8591,Y
IT,A033137,INTEN,Y
IT,E708150,4530F,Y
IT,S343710,20000,Y
IT,A093222,UG210,Y
IT,S524000,24716,Y
IT,G364705,D0177,Y
IT,1838710,70010,Y
IT,E913114,CONTI,Y
IT,E913114,STREC,Y
EO,S524050,24173,Y
EO,S524050,24178,Y
EO,S524050,24213,Y
EO,S524050,24745,Y
EO,S524050,24760,Y
EO,S524050,24762,Y
EO,S524050,24764,Y
EO,S534050,34206,Y
EO,S534050,34216,Y
EO,S534050,34235,Y
EO,S534050,34238,Y
EO,S534050,34239,Y
IT,3243030,31,Y
IT,E653330,10300,Y
IT,E653400,13600,Y
EO,S361900,5,Y
IT,1498363,9837,Y
IT,1358600,138,Y
IT,1233102,10,Y
IT,A933404,12007,Y
IT,A933409,12007,Y
IT,A933412,12007,Y
IT,A933411,12007,Y
IT,A933416,12007,Y
IT,A933420,12007,Y
IT,A933410,12017,Y
IT,A933403,12019,Y
IT,H193800,16090,Y
IT,U408321,1,Y
IT,3983703,110,Y
IT,1003711,638,Y
IT,1148660,10079,Y
IT,A024129,152,Y
IT,A024129,156,Y
IT,A024129,158,Y
IT,A024129,153,Y
IT,A024129,157,Y
IT,A024129,148,Y
IT,G983101,1078,Y
IT,4004002,BIOMD,Y
IT,4004003,BIOMD,Y
IT,1833115,50,Y
IT,A613125,70,Y
IT,A613125,80,Y
IT,R513561,IE001,Y
IT,E718174,SUPP,Y
IT,L513704,F0031,Y
IT,R513561,092NC,Y
